Amount,Hour,Frequency,Receiver_Known,Deviation,Location_New,Transactions_Last_1min,Class
148447,19,3,1,100.0,1,3,1
135913,16,1,0,100.0,1,1,1
110810,0,0,1,100.0,0,0,0
191449,7,4,0,100.0,0,4,1
24077,6,1,0,24.077,0,1,0
12597,10,2,1,12.597,0,2,0
49962,0,3,1,49.962,0,3,0
167851,11,2,1,100.0,0,2,0
22892,17,1,1,22.892000000000003,0,1,0
1186,19,2,1,1.1860000000000002,1,2,0
80801,4,2,1,80.801,0,2,0
97645,19,2,1,97.64500000000001,1,2,0
101372,11,4,1,100.0,0,4,0
73268,4,2,1,73.268,1,2,0
168115,17,2,0,100.0,0,2,0
183518,13,4,0,100.0,0,4,0
106949,4,5,0,100.0,0,5,1
54650,11,5,1,54.65,0,5,0
53705,6,1,1,53.705000000000005,1,1,0
62787,10,0,0,62.787000000000006,1,0,0
165416,10,4,1,100.0,1,4,0
5174,22,1,1,5.174,0,1,0
167881,6,2,1,100.0,1,2,1
115315,18,5,1,100.0,1,5,1
54733,0,0,1,54.733,1,0,0
4425,17,0,0,4.425,1,0,0
182684,5,1,1,100.0,0,1,0
54393,9,1,1,54.393,0,1,0
118627,5,1,0,100.0,1,1,0
174857,0,1,1,100.0,1,1,0
18998,0,2,0,18.998,0,2,0
127792,10,3,0,100.0,1,3,1
21299,23,3,1,21.299,1,3,0
37077,19,0,1,37.077,1,0,0
68195,23,2,0,68.195,0,2,0
47255,13,3,0,47.255,0,3,0
183244,6,2,1,100.0,0,2,1
78219,3,1,0,78.21900000000001,0,1,0
81080,0,4,1,81.08,0,4,1
132449,15,3,1,100.0,0,3,0
146082,7,0,0,100.0,1,0,0
77433,22,2,1,77.43299999999999,1,2,0
185747,19,2,1,100.0,1,2,0
18322,18,0,0,18.322,0,0,0
48877,12,5,1,48.876999999999995,1,5,0
168151,15,3,1,100.0,0,3,0
48902,20,3,1,48.902,1,3,0
44199,14,3,1,44.199,1,3,0
117445,10,3,0,100.0,0,3,0
118782,18,2,0,100.0,0,2,0
109318,18,0,1,100.0,0,0,0
18906,13,1,1,18.906,1,1,0
77619,7,3,0,77.619,0,3,0
170104,10,2,1,100.0,0,2,0
57623,5,2,0,57.623000000000005,1,2,0
98853,7,3,0,98.85300000000001,0,3,0
131521,11,0,1,100.0,0,0,0
32741,10,2,1,32.741,0,2,0
186526,18,4,1,100.0,0,4,1
125693,22,4,0,100.0,1,4,1
145619,16,1,0,100.0,1,1,0
914,14,0,1,0.914,1,0,0
182992,1,4,0,100.0,0,4,1
36061,21,5,1,36.061,1,5,0
167494,14,0,0,100.0,0,0,0
30482,6,3,1,30.482,0,3,0
36189,18,1,1,36.189,1,1,0
92053,23,0,1,92.053,1,0,0
49248,22,3,1,49.248,1,3,0
65975,9,0,1,65.975,1,0,0
7906,22,2,0,7.906000000000001,0,2,0
191285,13,4,1,100.0,0,4,1
3610,12,2,0,3.61,0,2,0
27835,7,1,1,27.834999999999997,1,1,0
26420,14,0,0,26.419999999999998,1,0,0
125150,5,3,1,100.0,0,3,0
41045,5,4,1,41.045,0,4,0
69145,19,3,1,69.145,1,3,0
72899,9,3,0,72.899,0,3,0
65553,2,1,0,65.553,0,1,0
108083,0,0,1,100.0,0,0,0
53743,13,2,0,53.742999999999995,0,2,0
129114,11,0,1,100.0,0,0,0
130348,13,2,0,100.0,0,2,0
65516,3,1,1,65.51599999999999,1,1,0
49792,7,3,1,49.791999999999994,1,3,0
45917,16,4,0,45.917,0,4,1
185696,15,2,1,100.0,0,2,0
88590,12,3,1,88.59,0,3,0
48318,21,0,1,48.318,0,0,0
83914,7,1,1,83.914,1,1,0
28304,16,1,0,28.304000000000002,0,1,0
101059,9,0,1,100.0,1,0,0
35489,13,4,0,35.489,1,4,0
60778,20,1,0,60.778,0,1,0
156073,10,2,0,100.0,0,2,0
1232,1,2,1,1.232,0,2,0
80845,9,3,0,80.845,0,3,0
182123,19,1,1,100.0,0,1,0
156790,12,4,1,100.0,1,4,1
197809,2,3,0,100.0,1,3,0
105726,6,1,1,100.0,0,1,0
149758,13,3,0,100.0,1,3,0
29382,2,0,1,29.382,1,0,0
119455,19,2,1,100.0,1,2,0
8315,21,2,0,8.315,0,2,0
14993,11,2,0,14.993,0,2,0
44829,22,4,0,44.829,1,4,0
117916,1,1,1,100.0,1,1,0
28246,14,3,1,28.246,1,3,0
5148,22,3,1,5.148,1,3,0
111332,23,3,0,100.0,0,3,0
190971,9,0,1,100.0,1,0,0
20014,0,3,1,20.014000000000003,1,3,0
6757,16,3,0,6.757000000000001,1,3,0
71327,20,2,0,71.327,0,2,0
188273,12,3,1,100.0,0,3,0
19884,6,2,0,19.884,0,2,0
92309,19,2,0,92.309,0,2,0
169687,15,0,0,100.0,0,0,0
10951,3,2,1,10.951,0,2,0
187129,7,2,1,100.0,1,2,1
38297,18,3,1,38.297,1,3,0
40217,21,0,0,40.217000000000006,0,0,0
65407,5,1,1,65.40700000000001,0,1,0
41298,22,1,1,41.298,1,1,0
56834,18,1,0,56.833999999999996,0,1,0
91675,10,0,1,91.675,0,0,0
17283,16,1,0,17.283,0,1,0
17462,18,4,1,17.462,1,4,0
39866,1,2,1,39.866,1,2,0
37247,15,2,0,37.247,0,2,0
3979,19,1,1,3.979,1,1,0
169974,22,1,1,100.0,0,1,0
133072,10,2,1,100.0,1,2,0
68127,7,4,0,68.12700000000001,0,4,0
66565,14,0,0,66.565,0,0,0
48362,13,2,0,48.362,0,2,0
40932,10,1,0,40.932,0,1,0
22580,14,3,1,22.58,1,3,0
9843,15,0,1,9.843,0,0,0
195354,22,5,1,100.0,1,5,1
106660,14,2,1,100.0,0,2,0
131087,9,2,0,100.0,1,2,1
905,11,3,1,0.905,1,3,0
93445,21,0,1,93.445,1,0,0
10687,18,2,1,10.687000000000001,1,2,0
161805,5,1,1,100.0,0,1,0
17670,8,0,1,17.669999999999998,0,0,0
11522,8,0,1,11.522,1,0,0
21667,0,4,0,21.667,1,4,0
194238,3,3,0,100.0,1,3,0
41123,21,0,0,41.123,1,0,0
115937,11,2,0,100.0,1,2,0
126101,17,0,0,100.0,1,0,1
160602,14,3,1,100.0,0,3,0
73720,8,0,0,73.72,1,0,0
105354,7,2,1,100.0,0,2,0
131975,19,5,1,100.0,0,5,0
56384,1,3,1,56.384,1,3,0
52955,0,2,1,52.955,1,2,0
74809,8,0,0,74.809,1,0,0
124553,20,5,1,100.0,0,5,0
189344,15,3,0,100.0,0,3,0
98764,7,3,0,98.764,0,3,0
34407,2,5,1,34.407,1,5,1
180257,0,0,0,100.0,0,0,1
11728,11,3,1,11.728,0,3,0
23663,10,3,1,23.663,1,3,0
43798,17,3,1,43.797999999999995,0,3,0
92469,9,2,1,92.469,0,2,0
109839,8,2,1,100.0,0,2,0
139107,16,0,0,100.0,0,0,0
90382,2,3,1,90.38199999999999,0,3,0
174163,10,0,0,100.0,0,0,0
150790,9,5,1,100.0,0,5,1
80723,13,0,0,80.723,1,0,0
192864,22,5,1,100.0,0,5,1
2046,23,1,0,2.046,1,1,0
164073,12,0,0,100.0,1,0,1
49790,18,0,1,49.79,1,0,0
27132,19,2,0,27.132,1,2,0
23562,4,3,1,23.562,0,3,0
189181,9,4,1,100.0,0,4,1
53819,14,0,1,53.818999999999996,0,0,0
89463,6,4,1,89.46300000000001,0,4,1
11346,11,1,1,11.346,1,1,0
1681,9,3,1,1.6809999999999998,0,3,0
127695,16,0,0,100.0,0,0,0
67529,21,1,0,67.529,1,1,0
138076,19,1,1,100.0,0,1,0
20295,2,2,1,20.294999999999998,0,2,0
34735,7,3,0,34.735,0,3,0
5178,23,0,0,5.178,1,0,0
77644,20,0,1,77.644,1,0,0
65331,14,5,1,65.33099999999999,1,5,0
53265,3,0,1,53.26499999999999,0,0,0
67419,21,3,1,67.419,1,3,0
118674,13,3,0,100.0,0,3,0
86836,20,4,0,86.836,1,4,0
132775,16,3,0,100.0,0,3,1
20265,15,3,0,20.265,1,3,0
97344,12,3,1,97.344,1,3,0
48467,22,2,0,48.467,1,2,0
49406,12,3,1,49.406,1,3,0
39762,10,5,1,39.762,0,5,1
104798,10,0,1,100.0,0,0,0
69691,0,3,0,69.691,0,3,0
140338,3,2,0,100.0,0,2,1
23583,21,0,1,23.583000000000002,1,0,0
4030,16,2,1,4.03,1,2,0
3163,6,0,0,3.163,1,0,0
123641,7,2,1,100.0,1,2,1
37160,11,1,1,37.16,0,1,0
41837,6,0,0,41.837,1,0,0
14920,3,0,1,14.92,1,0,0
184490,5,5,0,100.0,1,5,1
62155,4,3,1,62.155,0,3,0
87691,22,0,1,87.691,0,0,0
57562,0,5,0,57.562000000000005,0,5,1
106350,12,0,1,100.0,0,0,0
130387,3,5,1,100.0,0,5,1
67347,10,1,1,67.34700000000001,1,1,0
18892,5,0,0,18.892,0,0,0
9834,13,2,1,9.834,1,2,0
191622,21,0,1,100.0,1,0,0
47100,19,2,1,47.099999999999994,0,2,0
90576,15,0,0,90.57600000000001,1,0,0
153857,1,2,0,100.0,1,2,0
48883,15,1,1,48.882999999999996,0,1,0
54434,18,2,0,54.434000000000005,0,2,0
155445,0,1,0,100.0,1,1,0
56059,2,2,0,56.059000000000005,0,2,0
39441,14,3,0,39.440999999999995,1,3,0
77544,23,0,1,77.544,1,0,0
8066,12,0,0,8.065999999999999,0,0,0
8940,23,3,1,8.94,1,3,0
79107,14,0,1,79.107,0,0,0
73881,13,1,0,73.881,0,1,0
143314,22,2,1,100.0,1,2,0
114154,15,2,0,100.0,0,2,0
146702,11,3,1,100.0,1,3,0
51794,14,0,0,51.794,0,0,0
39397,20,2,0,39.397,0,2,0
166568,17,0,1,100.0,0,0,0
49135,16,2,0,49.135,0,2,0
21256,4,0,1,21.256,1,0,0
85119,0,2,1,85.119,0,2,1
39212,15,0,0,39.212,1,0,0
19071,20,3,1,19.070999999999998,1,3,0
43815,4,3,1,43.815,0,3,0
86008,13,3,1,86.008,1,3,0
75621,5,2,0,75.62100000000001,0,2,0
7113,11,3,0,7.1129999999999995,0,3,0
36678,9,4,0,36.678,1,4,1
28169,12,2,1,28.169,0,2,0
52841,5,1,1,52.84100000000001,0,1,0
22236,8,5,1,22.236,1,5,0
103517,19,2,1,100.0,1,2,0
32854,13,0,1,32.854,1,0,0
196974,4,3,1,100.0,1,3,0
41153,4,3,1,41.153,1,3,0
48418,19,0,0,48.418,1,0,0
143099,19,1,1,100.0,0,1,0
33932,10,1,1,33.932,1,1,0
40645,9,1,1,40.644999999999996,1,1,0
33654,6,3,1,33.654,0,3,0
89251,6,0,1,89.251,0,0,0
45208,21,4,0,45.208,1,4,0
187611,19,0,0,100.0,0,0,0
15563,0,3,1,15.562999999999999,1,3,0
33700,6,3,0,33.7,0,3,0
111606,12,3,0,100.0,0,3,0
106383,3,0,1,100.0,0,0,0
30846,23,2,1,30.846,1,2,0
47643,13,1,0,47.643,0,1,0
31649,19,3,1,31.649,1,3,0
52758,11,3,0,52.758,0,3,0
119952,16,1,1,100.0,0,1,0
196111,21,2,0,100.0,1,2,1
14158,3,2,1,14.158000000000001,0,2,0
35252,7,1,0,35.252,0,1,0
111071,11,3,1,100.0,0,3,0
197877,6,0,1,100.0,1,0,0
107366,0,3,0,100.0,0,3,0
184274,14,3,0,100.0,0,3,0
125600,21,3,0,100.0,0,3,0
36572,12,3,0,36.571999999999996,0,3,0
75477,11,0,1,75.477,0,0,0
128442,23,2,1,100.0,0,2,0
104913,4,1,0,100.0,0,1,1
107160,16,1,1,100.0,0,1,0
85375,18,5,1,85.375,1,5,1
120791,11,0,1,100.0,0,0,0
36126,10,5,1,36.126000000000005,0,5,0
10166,22,2,0,10.166,1,2,0
194517,22,2,1,100.0,0,2,0
184558,12,2,1,100.0,0,2,0
96013,15,1,1,96.013,0,1,0
54535,16,2,1,54.535,0,2,0
96089,4,2,0,96.089,1,2,0
94018,5,4,0,94.018,1,4,1
188332,13,1,0,100.0,0,1,0
1107,15,0,1,1.107,1,0,0
11447,4,2,0,11.447000000000001,0,2,0
106663,21,1,0,100.0,1,1,0
179876,17,2,1,100.0,0,2,0
55251,7,3,1,55.251,0,3,0
4937,6,3,1,4.936999999999999,0,3,0
76058,0,0,1,76.058,1,0,0
88234,10,3,1,88.234,0,3,0
21442,23,4,1,21.442,1,4,0
110142,22,0,0,100.0,0,0,0
68239,1,0,0,68.239,1,0,0
98675,5,3,1,98.675,0,3,0
22769,11,2,0,22.769000000000002,1,2,0
63456,16,1,1,63.456,1,1,0
74101,19,3,1,74.101,0,3,0
21752,14,2,0,21.752,0,2,0
21039,2,2,0,21.038999999999998,0,2,0
181824,20,5,1,100.0,0,5,1
87350,11,1,1,87.35000000000001,0,1,0
131008,19,3,0,100.0,0,3,0
39055,18,1,1,39.055,0,1,0
68080,18,3,1,68.08,1,3,0
193053,1,2,1,100.0,0,2,1
161175,22,1,0,100.0,0,1,1
59051,9,2,1,59.050999999999995,1,2,0
49506,8,4,0,49.506,0,4,1
49205,14,1,1,49.205,1,1,0
145658,6,1,0,100.0,0,1,1
128412,0,0,1,100.0,1,0,1
133398,1,5,0,100.0,1,5,0
28761,15,2,1,28.761,1,2,0
196342,1,1,1,100.0,1,1,0
38697,12,1,1,38.696999999999996,0,1,0
42312,6,0,1,42.312,0,0,0
3510,14,2,1,3.51,1,2,0
57494,1,2,1,57.494,0,2,0
96457,23,2,0,96.45700000000001,0,2,1
75518,11,1,1,75.518,1,1,0
56092,12,3,1,56.092,0,3,0
92651,20,5,1,92.651,0,5,0
71804,4,5,1,71.804,1,5,1
113755,9,1,1,100.0,0,1,0
160954,8,0,1,100.0,0,0,0
75570,2,2,0,75.57000000000001,1,2,0
63409,10,1,0,63.409000000000006,0,1,0
62175,7,4,1,62.175000000000004,1,4,0
38292,21,2,1,38.292,1,2,0
67417,6,1,0,67.417,0,1,0
123908,1,4,0,100.0,0,4,0
43386,8,3,0,43.386,0,3,0
124930,15,3,1,100.0,1,3,0
4025,14,0,0,4.025,1,0,0
9981,15,1,0,9.981,1,1,0
29817,9,0,1,29.817,0,0,0
82380,20,3,1,82.38,1,3,0
179335,16,3,1,100.0,0,3,0
180742,21,2,1,100.0,0,2,0
183708,7,3,0,100.0,0,3,0
24791,11,3,0,24.791,0,3,0
14209,22,1,1,14.209,1,1,0
94846,6,0,0,94.846,1,0,0
180090,23,1,1,100.0,0,1,0
9341,6,3,0,9.341000000000001,1,3,0
114636,23,5,0,100.0,1,5,1
53662,18,0,1,53.662,0,0,0
186949,20,2,1,100.0,1,2,0
10586,2,0,0,10.586,0,0,0
13440,22,5,1,13.44,1,5,0
47804,0,0,0,47.804,0,0,0
12161,19,3,1,12.161,1,3,0
171318,10,3,1,100.0,1,3,0
196607,20,1,1,100.0,0,1,0
35673,22,4,0,35.673,1,4,1
53395,11,1,0,53.395,1,1,0
85336,0,3,1,85.336,0,3,0
36957,1,0,1,36.957,0,0,0
188256,20,3,1,100.0,1,3,0
160499,22,2,0,100.0,0,2,0
73902,23,1,0,73.902,1,1,1
105787,3,1,1,100.0,1,1,0
28054,1,0,1,28.054000000000002,0,0,0
22996,4,5,1,22.996,0,5,0
91929,23,0,1,91.929,1,0,0
128383,9,2,1,100.0,0,2,0
199887,21,2,0,100.0,0,2,0
75073,14,0,0,75.07300000000001,1,0,0
84031,0,5,1,84.031,0,5,1
74543,20,3,0,74.543,0,3,0
105372,1,0,0,100.0,0,0,0
114546,4,2,1,100.0,0,2,0
54491,16,0,1,54.491,1,0,0
67445,14,0,1,67.445,0,0,0
58852,4,4,1,58.852000000000004,0,4,0
98091,7,5,1,98.091,1,5,1
36336,18,0,0,36.336,0,0,0
139010,8,0,1,100.0,0,0,0
109250,9,0,1,100.0,0,0,0
23069,15,0,1,23.069,0,0,0
199107,0,2,1,100.0,1,2,0
36071,20,2,0,36.071,1,2,0
86482,21,3,1,86.482,0,3,0
51572,12,4,0,51.571999999999996,0,4,0
75049,11,3,1,75.04899999999999,0,3,0
127048,18,3,1,100.0,1,3,0
89815,8,3,1,89.815,0,3,0
166862,20,1,1,100.0,0,1,1
46437,20,1,0,46.437,1,1,0
167807,23,2,0,100.0,0,2,0
60023,19,0,1,60.023,1,0,0
34948,2,4,1,34.948,0,4,0
170942,3,2,1,100.0,0,2,0
198391,22,0,1,100.0,0,0,0
177710,17,2,1,100.0,0,2,0
103162,10,2,1,100.0,0,2,0
119668,4,3,0,100.0,0,3,0
13810,12,0,1,13.81,0,0,0
169796,12,2,1,100.0,0,2,0
60230,6,1,1,60.23,0,1,0
82468,21,3,1,82.468,1,3,0
136169,13,4,0,100.0,1,4,0
157560,6,2,1,100.0,0,2,0
106658,18,5,0,100.0,0,5,0
47831,17,2,1,47.831,1,2,0
154201,5,2,1,100.0,1,2,0
67710,22,3,0,67.71000000000001,1,3,0
14627,10,4,0,14.627,0,4,1
75371,10,2,0,75.371,0,2,0
175313,7,1,0,100.0,0,1,1
124294,18,3,0,100.0,1,3,0
195114,14,0,1,100.0,1,0,0
195036,16,0,1,100.0,1,0,1
1708,17,3,0,1.7080000000000002,1,3,0
24665,8,1,0,24.665,1,1,0
165224,15,1,1,100.0,1,1,0
113089,10,1,0,100.0,0,1,0
90361,1,5,1,90.361,1,5,0
178091,22,5,0,100.0,0,5,1
84304,17,2,0,84.304,1,2,0
115015,7,3,1,100.0,0,3,0
32520,12,4,1,32.519999999999996,1,4,0
196848,11,3,1,100.0,1,3,0
170076,12,3,0,100.0,0,3,0
114273,1,2,0,100.0,0,2,1
86854,18,1,1,86.854,1,1,0
105137,3,2,1,100.0,1,2,0
196791,15,3,1,100.0,0,3,0
52078,8,2,0,52.078,0,2,0
71167,22,0,1,71.167,1,0,0
64754,18,2,1,64.754,1,2,0
24634,18,3,1,24.634,0,3,0
181237,17,1,0,100.0,1,1,1
64024,22,4,1,64.024,0,4,0
191224,1,2,0,100.0,1,2,0
48540,17,0,1,48.54,1,0,0
22281,9,2,1,22.281000000000002,0,2,0
68010,5,0,0,68.01,1,0,0
192226,22,1,1,100.0,1,1,0
6803,15,4,1,6.802999999999999,0,4,0
170686,18,1,1,100.0,0,1,0
2607,5,1,0,2.6069999999999998,1,1,0
98938,11,1,0,98.938,0,1,0
94210,13,0,0,94.21000000000001,0,0,0
4426,22,2,1,4.426,1,2,0
33571,2,0,0,33.571,0,0,0
180073,12,3,0,100.0,0,3,0
24540,11,1,0,24.54,0,1,0
69068,10,5,1,69.068,0,5,0
115761,10,3,0,100.0,0,3,0
77887,16,2,1,77.887,0,2,0
178,23,2,1,0.178,0,2,0
90313,22,1,1,90.313,0,1,0
1967,15,2,0,1.967,0,2,0
45762,0,3,0,45.762,0,3,0
117877,19,3,1,100.0,0,3,0
121541,17,4,0,100.0,0,4,1
114548,2,3,1,100.0,0,3,0
127687,12,2,1,100.0,0,2,0
48110,19,3,0,48.11,1,3,0
68965,9,2,0,68.965,0,2,0
165847,7,2,1,100.0,0,2,0
410,12,4,1,0.41000000000000003,1,4,0
86787,22,1,1,86.787,1,1,0
172912,19,4,1,100.0,1,4,1
98569,13,0,0,98.56899999999999,1,0,0
191750,19,5,1,100.0,0,5,1
156349,0,3,1,100.0,0,3,1
24342,12,5,1,24.342,0,5,0
108128,1,3,1,100.0,0,3,0
154853,13,3,0,100.0,0,3,0
70813,5,2,1,70.813,0,2,0
115061,10,1,0,100.0,0,1,0
105768,15,3,1,100.0,0,3,0
88964,0,3,1,88.964,1,3,0
83720,13,0,0,83.72,1,0,0
1292,22,0,1,1.2919999999999998,0,0,0
130657,20,1,1,100.0,1,1,0
80968,14,1,0,80.96799999999999,1,1,0
111457,17,0,0,100.0,1,0,1
48342,17,0,1,48.342,1,0,0
104596,12,0,0,100.0,0,0,0
51462,0,0,0,51.461999999999996,1,0,0
27079,0,1,1,27.078999999999997,1,1,0
152921,0,1,1,100.0,1,1,1
188052,8,3,0,100.0,0,3,0
116828,20,1,0,100.0,0,1,0
17577,18,1,0,17.577,1,1,0
18175,2,2,1,18.175,1,2,0
37746,13,2,0,37.746,1,2,0
59678,7,1,0,59.678,0,1,0
72302,16,0,0,72.30199999999999,1,0,0
9823,1,1,1,9.823,0,1,0
174962,16,2,0,100.0,1,2,0
103919,16,1,1,100.0,1,1,0
117889,12,0,1,100.0,0,0,0
71231,2,2,1,71.231,1,2,0
114053,7,3,1,100.0,1,3,0
166726,9,0,1,100.0,0,0,0
78681,15,0,1,78.681,1,0,0
22765,3,0,0,22.765,1,0,0
128735,1,4,0,100.0,1,4,1
119500,6,1,1,100.0,0,1,0
31955,1,1,1,31.955,1,1,0
116231,23,2,1,100.0,0,2,0
193062,16,2,1,100.0,0,2,0
157563,6,5,1,100.0,0,5,0
183928,3,1,0,100.0,0,1,1
59605,5,2,1,59.605,0,2,0
54071,4,2,0,54.071000000000005,1,2,0
108334,5,5,1,100.0,1,5,0
149863,12,0,1,100.0,1,0,0
102859,4,0,1,100.0,0,0,0
45238,12,4,0,45.238,1,4,1
199472,17,0,1,100.0,0,0,0
124566,14,0,1,100.0,0,0,0
106882,1,5,0,100.0,1,5,1
34495,7,3,0,34.495,1,3,0
27519,4,4,1,27.519,0,4,0
101307,16,1,1,100.0,0,1,0
8563,5,1,1,8.563,0,1,0
186309,21,5,0,100.0,0,5,1
104723,14,3,1,100.0,1,3,0
69288,18,5,1,69.28800000000001,0,5,0
46324,9,1,1,46.324,0,1,0
50977,8,0,0,50.977,1,0,0
76870,4,3,0,76.87,0,3,0
162807,23,3,0,100.0,0,3,0
39818,3,1,1,39.818,0,1,0
25460,1,1,1,25.46,0,1,0
90821,19,5,1,90.821,0,5,0
33758,12,0,1,33.757999999999996,0,0,0
10190,21,2,1,10.190000000000001,1,2,0
195471,13,3,1,100.0,1,3,1
27602,22,0,0,27.602,0,0,0
50679,5,2,1,50.678999999999995,0,2,0
19107,0,5,1,19.107,0,5,1
89652,4,2,1,89.652,1,2,0
17012,13,3,1,17.012,0,3,0
96166,3,0,0,96.166,0,0,0
23902,4,1,0,23.902,0,1,0
21464,4,1,0,21.464,0,1,0
5350,9,0,0,5.35,1,0,0
4988,12,3,1,4.988,0,3,0
44356,1,0,0,44.356,1,0,0
174076,18,4,1,100.0,1,4,0
5666,19,1,0,5.666,0,1,0
190671,1,2,1,100.0,0,2,0
53109,17,3,1,53.108999999999995,0,3,0
6437,10,0,0,6.436999999999999,0,0,0
198525,22,5,1,100.0,0,5,1
41932,14,1,0,41.932,1,1,0
105415,6,3,1,100.0,0,3,0
50983,11,0,1,50.983000000000004,0,0,0
145783,6,3,1,100.0,0,3,0
39562,8,0,1,39.562000000000005,1,0,0
47487,9,2,1,47.487,0,2,0
101575,23,2,1,100.0,1,2,0
51583,10,0,1,51.583,0,0,0
141817,21,0,1,100.0,1,0,0
193439,20,3,1,100.0,1,3,0
107475,5,0,1,100.0,1,0,0
164122,2,5,1,100.0,0,5,1
94120,22,2,1,94.12,0,2,0
5024,13,2,0,5.024,1,2,0
41357,14,3,1,41.357,1,3,0
169505,11,0,1,100.0,0,0,0
9223,18,1,1,9.223,1,1,0
159370,5,3,0,100.0,0,3,0
65850,6,3,1,65.85,0,3,0
93115,13,4,0,93.11500000000001,0,4,1
1523,15,1,1,1.5230000000000001,1,1,0
18085,1,1,1,18.085,1,1,0
19780,15,3,0,19.78,0,3,0
42348,23,1,1,42.348,1,1,0
156640,15,3,1,100.0,0,3,0
137965,7,2,1,100.0,0,2,0
34089,13,1,1,34.089000000000006,0,1,0
36613,23,2,1,36.613,1,2,0
43238,15,1,0,43.238,1,1,0
102054,21,0,0,100.0,0,0,0
13534,12,3,0,13.533999999999999,0,3,0
31024,21,0,0,31.024,1,0,0
18434,7,4,1,18.434,1,4,0
107509,6,1,1,100.0,1,1,0
101328,5,3,1,100.0,0,3,0
65007,9,0,0,65.007,1,0,0
107017,19,1,1,100.0,0,1,0
170622,23,1,0,100.0,0,1,1
32144,19,2,0,32.144,1,2,0
117303,21,3,1,100.0,0,3,0
178085,9,2,0,100.0,0,2,0
42836,1,5,0,42.836,1,5,1
53556,10,0,0,53.556000000000004,0,0,0
26189,14,4,1,26.189,0,4,0
188033,19,4,0,100.0,0,4,0
69685,17,2,1,69.685,0,2,0
195697,16,5,1,100.0,1,5,1
102332,6,2,1,100.0,1,2,0
40194,1,5,0,40.194,1,5,1
23089,6,3,0,23.089000000000002,0,3,0
25051,18,1,0,25.051000000000002,0,1,0
142693,13,2,1,100.0,1,2,0
118061,12,2,1,100.0,1,2,0
105787,21,1,1,100.0,0,1,0
73738,15,3,0,73.738,0,3,0
21552,17,2,0,21.552,0,2,0
52585,12,2,0,52.585,0,2,0
112028,15,2,1,100.0,1,2,0
14985,23,1,1,14.985000000000001,0,1,0
93748,10,1,1,93.748,0,1,0
46572,15,1,0,46.572,1,1,0
33984,13,4,0,33.983999999999995,0,4,1
4826,17,3,1,4.826,1,3,0
55110,2,1,0,55.11000000000001,0,1,0
73820,16,3,1,73.82,1,3,0
130848,14,0,1,100.0,0,0,0
8506,3,1,1,8.506,0,1,0
159565,10,3,1,100.0,0,3,0
80266,15,3,0,80.266,1,3,0
27514,1,1,1,27.514,0,1,0
57546,0,1,1,57.546,1,1,0
81931,10,3,1,81.931,1,3,0
120883,1,0,1,100.0,0,0,0
33560,3,3,1,33.56,0,3,0
63245,8,1,1,63.245,0,1,0
67473,10,5,0,67.473,1,5,0
20665,15,0,1,20.665,0,0,0
7943,2,1,1,7.943,1,1,0
26015,4,1,0,26.015,1,1,0
195349,10,5,0,100.0,0,5,1
9707,12,4,1,9.707,0,4,0
194148,5,0,1,100.0,0,0,0
100477,20,3,1,100.0,0,3,0
35072,5,4,1,35.071999999999996,1,4,0
59100,19,1,1,59.099999999999994,1,1,0
55066,0,3,0,55.066,1,3,0
40191,18,2,0,40.191,1,2,0
87736,16,3,1,87.736,0,3,0
183323,21,1,1,100.0,0,1,0
57440,2,5,1,57.440000000000005,0,5,0
123040,10,0,1,100.0,0,0,0
13920,2,1,1,13.919999999999998,0,1,0
60948,6,4,1,60.948,0,4,0
177357,15,0,0,100.0,0,0,0
66435,1,0,1,66.435,0,0,0
60291,4,4,0,60.291,0,4,0
47508,0,1,1,47.508,1,1,0
175386,18,3,1,100.0,0,3,0
43632,5,5,1,43.632,1,5,0
5155,21,5,1,5.155,1,5,0
171760,8,5,0,100.0,1,5,1
85460,2,2,0,85.46000000000001,0,2,0
177197,22,1,1,100.0,1,1,0
119665,18,3,1,100.0,1,3,0
9663,20,3,1,9.663,0,3,0
10372,14,5,0,10.372,0,5,0
48257,11,1,0,48.257,0,1,0
83875,0,1,1,83.875,0,1,0
5156,10,0,0,5.156000000000001,1,0,0
198980,19,5,1,100.0,0,5,0
73964,8,4,1,73.964,1,4,1
52221,16,5,0,52.221,1,5,1
119539,12,1,0,100.0,0,1,0
114117,4,1,1,100.0,1,1,0
84749,8,3,0,84.749,1,3,0
122720,2,4,1,100.0,0,4,0
61382,23,3,0,61.382000000000005,1,3,0
59841,4,3,0,59.841,0,3,0
20022,17,0,1,20.022000000000002,0,0,0
79713,0,2,1,79.713,0,2,0
135651,19,1,0,100.0,0,1,0
93501,7,3,0,93.501,0,3,0
26579,7,1,1,26.579000000000004,0,1,0
146814,20,2,1,100.0,0,2,1
84283,15,1,0,84.283,0,1,0
157684,4,2,0,100.0,0,2,1
120899,22,4,0,100.0,0,4,1
131079,0,4,0,100.0,0,4,1
27642,10,1,0,27.642,1,1,0
183723,1,2,1,100.0,1,2,0
27693,20,2,1,27.693,0,2,0
25035,7,5,1,25.035,0,5,1
80599,0,4,1,80.599,1,4,1
168521,23,1,1,100.0,0,1,0
118250,14,1,1,100.0,1,1,0
44689,21,5,1,44.689,1,5,0
136403,17,3,1,100.0,0,3,0
106185,18,2,0,100.0,0,2,0
